Date,Cash_In,Cash_Out,Net_Cashflow,End_Balance,Transaction_Count,Lag_1,Lag_7,Rolling_Mean_7,Rolling_Std_7,Rolling_CashIn_7,Rolling_CashOut_7,Target
13-04-2030,20009.98429,21142.51885,277.5173291,23536.87713,5,19506.70066,510.5017777,3289.473345,6622.72869,43560.45692,20721.16553,-617.1742987
14-04-2030,0,367.8117209,637.8373548,3884.840917,1,2536.919956,556.4101629,207.657269,939.2492662,4588.20469,2653.45745,426.4122386
15-04-2030,45.82650328,0,-611.5794232,2488.417126,6,-388.0530507,470.5723783,-163.6213059,278.6307767,2427.440706,4942.423183,-256.2772456
16-04-2030,0,395.0307424,405.7317831,23222.62719,3,252.2196713,126.8106647,3249.225022,8086.104991,43407.74208,20952.94079,-2324.008144
17-04-2030,0,0,371.0975108,23525.82336,1,771.8108958,-98.19470454,3152.204309,7591.729744,45281.28814,21920.84569,166.3203512
18-04-2030,429.2384574,414.4777563,-931.8270093,899.9552963,4,-450.804328,-270.3801943,-114.8361132,150.9908543,1934.021334,2666.403519,1752.246596
19-04-2030,11161.37622,0,10323.03535,11370.74396,3,-1002.779975,-1604.271617,1886.500101,3214.178268,15356.35809,1636.614294,-10390.07005
20-04-2030,1382.835575,1771.335359,-1427.104758,1922.216127,3,213.0961324,-597.6921308,154.7169345,1147.831644,9917.563935,13034.71743,-1433.0644
21-04-2030,482.0436381,343.9908869,-578.0130254,30698.62007,4,-1573.729507,1996.24974,3287.32963,23502.00514,87534.19622,64569.75254,1642.665166
22-04-2030,2120.980874,906.8052133,892.6440573,3323.860463,4,-366.7479572,82.55189059,-7.12330727,827.7614032,6085.846464,745,1721.231189
23-04-2030,291.9593923,1536.935029,-1944.66996,0.8,8,492.4148621,-1629.703519,-470.4275399,2859.227998,7828.44745,10641.65796,1616.979857
24-04-2030,2226.56544,90.44824515,2294.807706,33892.91918,1,1544.867277,19003.07678,1106.514698,22577.79092,53885.88329,44817.06008,155.1935631
25-04-2030,1847.184985,0,912.1717129,8300.259249,3,-62.11704174,-1092.349491,1033.998592,782.2521404,7446.293163,2365.298787,1477.952441
26-04-2030,628.1131499,553.3224548,356.1628468,1319.712798,2,844.7316929,-17.58789825,235.3077149,368.3226354,36810.7365,37148.61868,-682.9931515
27-04-2030,2372.216015,658.1336182,2526.883253,1650.294648,4,-523.4887601,-6290.853433,133.5148517,1713.807501,6797.212841,5381.158105,41.05536363
28-04-2030,0,0,-303.3601158,3017.314271,1,-545.635323,190.6512667,-167.9498668,563.9622936,661.4501787,745,-831.2516766
29-04-2030,2078.664982,2495.16749,304.2898235,3726.283985,5,122.1739572,323.282379,126.0564512,621.8074408,10650.15917,8409.343952,2232.177106
30-04-2030,38.97889996,91.99560479,-569.4634522,185.6253152,7,-300.72242,1112.582549,-54.83932237,6632.927317,14444.52088,14533.78842,-581.8651563
01-05-2030,2406.754259,587.6779701,1378.802492,6379.45093,4,281.760005,-88.15990694,753.8696775,454.2953379,5130.291348,2238.023181,-1319.480108
02-05-2030,6582.938306,1057.420215,5039.296677,5466.632421,5,-3597.777682,1546.077979,-1173.67682,5643.30507,15046.6308,20184.05291,-338.1510197
03-05-2030,0,118.849401,-1589.854432,0.8,6,-5.396331276,-84.51116631,308.7088208,873.1391263,11860.98606,9160.971041,366.6876371
04-05-2030,0,432.9247791,-1018.831211,3824.717129,4,332.2457697,230.2369752,-185.3910981,481.0992766,7783.875446,8282.317809,691.3761434
05-05-2030,1246.203644,229.5024135,675.9789403,2548.103444,2,619.8442302,-514.9970082,-103.8202517,1091.369409,4147.864417,3436.99386,1241.169335
06-05-2030,1092.802347,0,-108.2672923,6058.353403,1,-5133.239324,-1219.472443,-455.4422571,2939.380808,10420.12904,10786.56134,-6308.320779
07-05-2030,0,5137.84535,-4278.333152,616.1651087,2,4609.470173,424.3976198,-1656.558564,5627.687193,8801.500661,19485.49918,5328.05601
08-05-2030,598.5161882,0,-146.9939781,1176.491616,4,318.4848373,-244.2441883,125.4678708,613.8472982,9329.107229,7477.759667,110.3687129
09-05-2030,0,0,-1031.224403,2567.00842,1,984.297639,-816.9951811,-557.4415997,2548.124095,5489.630413,8836.476592,1219.691371
10-05-2030,0,0,-752.5630745,1266.065482,2,-931.2228453,10929.86893,-2111.661741,4453.887273,2870.026694,14110.8211,274.1704616
11-05-2030,1757.878191,840.2960273,3520.613916,30866.50573,1,1746.059498,19120.15399,1146.285895,22503.11393,53950.94128,44563.00069,504.4131742
12-05-2030,317.465107,0,-928.0046903,1486.040198,1,-780.5343507,1237.077644,-684.0341455,2336.765639,1882.875321,6883.15808,-42.12576001
13-05-2030,759.4449159,5759.865552,-5036.404337,5036.6589,5,-2035.040598,1060.409783,-480.6971816,3175.812966,9200.045426,13136.47305,1770.734036
14-05-2030,173.5327198,5059.374055,-4892.24881,389.862441,12,1251.995763,282.293471,-379.26903,2467.363301,7369.697259,5954.507922,1771.71516
15-05-2030,1884.669108,820.2353107,816.5601257,8185.725601,4,-29404.11254,72.54661831,-3965.130062,11796.17574,18666.43216,41153.75726,-2.713734934
16-05-2030,0,2908.639657,-2390.959113,104.1213335,2,-397.1930301,-157.4222999,-239.7346102,5895.487292,12499.88331,16139.98999,-25.92010402
17-05-2030,251.1454428,2272.342683,-350.5069723,906.1010772,7,-126.6163934,1611.830329,-321.6705317,6894.168128,12704.06483,18385.42772,-376.6752905
18-05-2030,0,524.0571912,-774.411293,29798.45681,2,-28480.2521,3172.866836,3420.781227,23208.99467,91262.2101,68111,849.8878497
19-05-2030,197.0793836,535.4193387,-1150.022806,0.8,6,-817.1710572,1650.093464,-382.0302221,174.0761229,1532.856654,6355.931563,394.616422
20-05-2030,1482.27148,463.1470466,953.7822947,7052.819778,4,2100.873317,-76.92611225,732.4867009,751.1243459,11656.89275,2870.387262,-7040.191316
21-05-2030,271.2244638,679.2275553,-610.2757121,3516.232559,3,-127.5836291,572.1261415,-325.3617668,463.3557855,2203.45332,4244.232118,-629.3912581
22-05-2030,863.9608612,0,-113.2460432,1195.007271,4,491.2951478,-2260.965552,190.7437832,531.3365819,2434.81944,745,219.5319738
23-05-2030,0,934.4428862,-669.3975623,1029.002754,4,-1194.607167,1764.823133,-605.3741222,1525.455966,3040.116777,6328.769323,456.3641524
24-05-2030,699.5066603,1925.801462,-1333.594737,1377.849354,3,364.1435529,-277.2511815,132.1126517,896.0988453,8328.215496,11431.78922,-372.9510604
25-05-2030,0,1342.808207,-1854.760114,230.4896886,2,-193.6220369,122.6479583,-330.8763413,2143.28012,38683.87355,39868.60242,933.0262574
26-05-2030,45.45546261,0,-28.41528377,3170.396283,1,-2010.897184,1372.632614,473.0204076,2139.24515,5442.784294,3089.814937,111.5962639
27-05-2030,748.5056291,1114.110215,215.3244719,2095.936469,4,443.3480713,-3.055719638,-245.8150986,462.7779946,4584.571547,3462.696978,1453.733234
28-05-2030,102.524283,0,251.4949313,0.8,3,243.2331434,-29781,-731.3830372,2000.676187,12429.60066,15608.87275,1968.179657
29-05-2030,0,358.4150357,-1050.807917,3156.459096,3,3276.330878,-395.9847356,370.6920509,2562.208397,6778.358634,4343.657969,3325.3381
30-05-2030,224.6854771,0,-927.3600755,0.8,1,485.2369108,1534.977995,-2054.330257,3841.954521,3824.148989,15907.10706,2035.354307
31-05-2030,637.90405,3145.694578,-2794.500528,2481.115668,4,382.2751658,468.6829137,-805.0528293,2717.401837,4541.635869,14724.01669,-572.7574803
01-06-2030,0,745.6540986,-651.3275343,14958.58485,2,-1246.154168,462.2068942,-1209.594772,1228.228518,300,7442.763064,-59.97824712
02-06-2030,1535.476187,105.8617906,1773.375198,13542.72783,3,95.10666792,-739.3593943,-63.2070903,2640.619796,7595.258586,7450.909744,272.5392731
03-06-2030,936.1416184,114.1721905,-528.2705007,359.8176069,2,-73.96282937,80.60272797,-630.9054514,1582.209966,1986.68862,5306.356646,2171.394752
04-06-2030,143.4978359,915.1128862,-349.317333,4125.360216,3,4101.624604,-457.9794179,42.92312977,2097.892231,2117.244497,4183.198853,20312.28852
05-06-2030,2193.123025,2004.100386,171.1566133,3871.048527,5,37.07767457,-77.05980164,-25.08856869,335.174901,9852.799193,8768.388357,1541.509173
06-06-2030,0,466.0430192,393.0972124,1323.903062,1,-932.3523115,-5.315515472,289.0590324,150.9908543,2036.333203,1442.087049,1076.574499
07-06-2030,0,552.9012861,1048.742887,5918.227948,2,-1387.389294,-315.6336961,540.1718449,1988.558175,11235.4825,5169.626265,283.1902471
08-06-2030,5367.863814,3270.56418,1576.420841,6284.414296,6,2893.735029,299.57048,1018.139577,1225.821447,11947.51442,7133.942887,-717.7915926
09-06-2030,87.77207413,1309.42576,-953.6577822,3103.936096,3,396.6762151,-48.52117232,59.79357069,2041.445916,4130.26174,4719.475489,-416.0986141
10-06-2030,0,0,-3.563261609,3986.868392,4,357.0703921,1112.091282,424.4237383,661.8031224,5499.799179,745,10531.53218
11-06-2030,1003.106478,233.7942401,495.7943513,6785.217494,1,-5712.676141,-668.4282949,-267.2119461,2409.679818,9113.048711,11515.6847,-6011.4758
12-06-2030,1267.00827,0,1817.281095,2245.500812,3,-302.0385573,1377.217078,-653.0996728,2222.604069,11532.06282,18222.15754,-218.500164
13-06-2030,1469.121367,0,712.9388341,1194.794423,1,-2469.952187,1427.546364,-286.9926106,6125.770143,14526.08606,16077.64852,-1115.72101
14-06-2030,615.9524958,85.05500728,-793.4479345,1905.422042,2,640.8297505,-689.4836868,-628.385177,2598.294673,3500.278144,7215.297596,2785.867559
15-06-2030,475.4419854,0,1183.854231,2248.063319,3,-1892.289535,-842.1899083,-321.8943005,2807.39976,6591.860219,9185.800607,2351.967418
16-06-2030,0,0,492.3527785,14826.7825,2,1544.019532,-250.5400721,97.50125333,1796.857607,6756.39359,8519.180796,-2720.168911
17-06-2030,0,164.9060359,-730.6034376,0.8,2,-1921.246362,-1144.588482,-278.6138973,1355.87505,3416.161135,5822.271004,-200.0755672
18-06-2030,0,335.9792191,569.017691,12637.29308,5,-5084.384345,-28.68342694,-670.255812,2487.97889,300,6346.613845,-195.6039208
19-06-2030,163.8799972,0,-116.5350752,4412.323634,1,928.3457047,726.5235545,80.60926702,1186.899046,8323.364955,7820.88428,-1117.656988
20-06-2030,2028.979709,0,1023.536063,5382.91596,2,1421.341799,-816.3194687,255.1456839,890.3739196,4456.834466,2508.921518,1005.669772
21-06-2030,2466.091737,303.0537962,2090.946515,3740.546412,4,-179.3453505,-5720.621213,430.3350167,1482.154794,4029.250171,2614.953237,-582.2436081
22-06-2030,5170.087781,504.518884,5193.200974,5820.876982,5,-4224.939917,2867.076067,-1187.348582,5867.573827,13170.76932,20443.81596,77.17355108
23-06-2030,0,0,-30.18708076,2373.401157,2,-1147.637666,-6147.402817,50.40373297,1251.504028,10175.73222,5510.582821,-2147.936502
24-06-2030,252.0515634,0,1178.77964,606.1116006,1,101.3832289,226.9429837,121.161597,925.0244742,2267.30745,745,-1374.372241
25-06-2030,333.73209,27.41243433,218.0781224,23279.22011,1,-587.1832016,-536.3210264,3247.928454,7317.691812,42849.53075,21641.98174,-382.459866
26-06-2030,0,4000.037321,-3266.873415,10713.11947,6,2289.427614,1442.178509,270.117064,2346.805037,12814.93916,7688.206489,-3939.106087
27-06-2030,0,411.2268564,82.36889421,5593.736775,1,-78.34852698,-1372.821072,-849.0347709,5564.644459,10859.27574,19298.02025,-303.4033991
28-06-2030,0,0,-200.0463217,943.1412643,6,-3535.021896,147.2651852,-975.3151711,3103.694965,7051.480459,16673.18358,-647.7235104
29-06-2030,2003.449596,303.8269616,1309.591085,9726.049616,3,1614.935107,-1329.344492,599.0305483,609.5142845,6392.742568,4957.018458,2208.203171
30-06-2030,389.7542758,1322.667063,-412.9083582,1297.79303,3,533.5835948,-1056.567379,-48.83047129,297.299198,1433.691773,3898.861422,-238.9861155
01-07-2030,4294.59653,3258.945559,1497.711569,7306.1007,6,3053.668949,360.2622543,993.6089235,1581.579794,15519.34666,4718.937397,-1313.506647
02-07-2030,1.557036111,725.4991423,-995.528795,1305.58025,5,577.1712822,176.1812822,-29.78953688,1283.296971,4849.255285,6783.093707,768.1218994
03-07-2030,939.8817944,433.4297827,-384.3606386,727.159758,5,-722.4611419,-11700.13651,-331.0825449,150.9908543,2939.521063,4719.44139,1466.043492
04-07-2030,0,409.1434595,-968.8263835,3408.454566,3,877.8532568,1223.231576,-190.3817504,2024.82744,4972.500375,5454.045667,142.8587071
05-07-2030,146.0874746,614.6286934,140.0575542,1027.934838,1,-1092.085417,1727.043354,-592.3785689,1913.464181,3915.294436,6433.578702,-228.7256351
06-07-2030,1029.841834,62.00094104,1067.143813,6358.603972,2,1234.439695,79.88601172,1006.398905,298.385248,9341.856546,833.8056477,-70.18393464
07-07-2030,1575.762192,275.3421362,831.6637761,3545.403871,2,1347.2703,246.0099727,312.7112603,708.6986317,4386.00793,3115.68717,1213.307675
08-07-2030,363.9552913,522.3859168,-817.4508622,1858.372476,8,1388.876962,49.15883468,-318.6491677,424.4864105,7803.691887,9297.652188,1110.83075
09-07-2030,0,1026.032968,-510.6613298,2734.961581,3,718.0439543,656.7533604,-606.1774449,2809.597026,10039.36889,13001.63162,163.9676475
10-07-2030,0,738.1530956,-378.1832103,2220.240765,6,31.41879763,308.7031796,-186.4811455,1653.321655,716.6201293,7546.768662,-598.060951
11-07-2030,0,4522.421853,-3518.059514,953.3631181,4,555.1901264,446.668457,-931.4571064,2016.008327,7926.67981,13951.73158,-86.01128765
12-07-2030,0,972.4001341,-758.1428334,1923.042618,2,-162.0239858,2238.572788,-1885.949606,2307.44987,7093.089859,19685.19282,1808.855353
13-07-2030,657.7545497,203.3473739,-1349.342966,2610.653683,3,1274.773139,1429.785705,-334.0827786,2296.074458,10408.2094,14278.117,-472.7719732
14-07-2030,432.1726362,150.7019734,502.6128625,3795.824438,3,304.8032251,-3948.418698,185.7486947,150.9908543,9007.956204,6844.123854,-828.7934652
15-07-2030,56.16186298,463.2382737,625.0704457,1049.000055,1,34.95826847,-2735.894874,-10.89571846,1824.005181,4145.606973,3792.130705,3247.878062
16-07-2030,6060.612871,4640.336967,671.7384297,3972.184787,6,1754.83021,-5059.324963,-161.2836036,2419.068743,8565.665938,11971.67697,-938.8480041
17-07-2030,4531.340499,4133.231598,700.0252413,2227.132263,6,-125.0247418,-34.80874584,-182.3198615,1680.637734,8064.070308,9749.687319,-418.7911702
18-07-2030,1507.0744,550.1051024,1810.338202,38477.86035,4,130.5885386,-28178.50764,554.1352206,691.5248496,8556.159957,2877.591369,1640.916818
19-07-2030,175.9822728,1183.637531,638.8253949,3159.881086,3,904.4096215,-799.2324408,-251.5212509,1168.262822,7681.969933,7316.86113,-45.74883863
20-07-2030,0,0,48.25870482,13245.59607,2,1811.8267,9.399179863,-204.0186444,2804.05648,6202.279993,7518.471577,-1515.826526
21-07-2030,321.6905823,4712.360173,-4864.597459,487.424156,3,3819.941579,936.8999868,-1631.419273,4889.664069,8215.883747,21543.93621,4321.583294
22-07-2030,37487.8085,19206.09237,18423.28872,24721.53345,9,-1317.060455,208.7907483,3523.280478,6717.645788,53516.54593,25221.13951,-12889.89374
23-07-2030,825.8529156,380.251872,1690.165505,2545.627268,3,714.3193693,655.6103144,-473.9202861,1202.448394,3264.165029,5906.487418,-255.6532847
24-07-2030,244.6242646,0,-430.4996272,3294.507931,2,53.4523433,-5719.554817,385.8196815,730.8963252,8642.712257,7627.961856,-710.6151508
25-07-2030,1152.315378,338.219077,1201.995965,7969.071613,5,71.04848661,-124.7686549,620.801276,1308.489035,7821.200567,959.9959365,1898.218616
26-07-2030,958.852755,622.7640296,65.28947472,0.8,6,-1860.01694,-2077.952486,-34.92163134,1056.146145,37290.13619,37015.07546,478.1375251
27-07-2030,0,0,438.6120431,1331.08072,1,-534.4124837,-26.62189927,-264.3843882,150.9908543,300,2452.345574,-366.6843347
28-07-2030,270.4883544,315.6340028,457.1333137,0.8,3,337.8345602,610.2617717,-362.6924466,493.9203645,3354.405314,6520.799304,-522.1613785
29-07-2030,0,79.02316748,81.76046547,987.4281441,3,2978.22434,-289.4764146,-46.56679915,6091.886966,12712.39793,14572.77973,-3114.406341
30-07-2030,0,10893.47513,-10948.05294,2626.604648,4,10290.87616,752.7484233,58.603922,6515.581982,12808.17754,12693.87353,-2637.575513
31-07-2030,2046.678628,33.56144169,2109.695629,5990.39619,2,-440.8948332,807.2815992,246.2699887,774.2612101,6744.796783,3581.059912,-2212.590086
01-08-2030,2194.442095,0,476.9029494,6048.173464,5,-490.8380369,788.5499868,792.4486006,1860.123652,6519.521502,3427.710056,2399.212083
02-08-2030,387.5855443,0,723.6151143,2941.945648,2,526.139446,-671.8779649,8.981449327,1461.726081,4326.121039,6496.661608,1081.854488
03-08-2030,429.8449777,1513.277721,-787.5166434,2486.587622,6,1906.06991,911.0902407,-143.8554334,1750.156371,7826.638425,8852.175359,972.5058874
04-08-2030,87.7199378,505.9981557,-131.7810092,7658.592357,2,1153.272541,-65.36343855,669.1140927,2411.814093,8471.033166,5191.83805,186.9696374
05-08-2030,402.2989617,0,-153.3077209,5948.231363,2,-707.1813413,-1787.368563,226.7288705,1350.529364,2841.610203,1536.145411,-1701.604569
06-08-2030,959.7196094,31932,-29781,5736.434145,9,1775.6389,675.5020351,-4063.326994,11350.76653,8973.024177,38350.15698,1119.890307
07-08-2030,0,910.331508,-1561.536305,2151.725658,3,1251.312019,1242.417894,-689.0115183,2683.731163,7212.668997,11153.96623,481.6621611
08-08-2030,0,825.5586493,-327.2114444,7281.26729,3,1097.675938,121.8640572,508.4120043,1476.945304,7671.941469,4511.037672,352.5178092
09-08-2030,438.168954,267.0227761,-275.3549934,2709.98752,2,621.6553964,-1069.739604,-11.55738517,2637.721539,2986.956873,1341.168164,-1271.574479
10-08-2030,1438.184479,97.08704845,-427.5291475,74.6487927,3,-284.7295482,-29781,-595.5138857,2643.068015,11913.94882,17273.43597,2019.212683
11-08-2030,11467.86312,52.3173811,10680.94371,11286.47787,5,1281.795063,1444.588776,1884.532904,4164.98079,20572.60074,8361.699754,-11847.86514
12-08-2030,0,549.8344875,1225.417582,6642.311608,2,1963.422656,-5337.388501,616.8341625,1077.558582,6527.352135,745,1323.353959
13-08-2030,107.5870036,306.4243,185.6822059,2865.175612,4,-868.116653,-1287.426592,-546.7058812,150.9908543,1140.362903,5478.141535,-358.2168354
14-08-2030,4555.071111,2527.051542,2183.527468,4360.623223,5,-1079.941784,-276.8320929,314.1945599,1746.470333,11483.24953,7318.163512,-1745.044421
15-08-2030,303.3647764,345.5696709,-553.8842705,433.8084547,5,389.6421203,-225.414645,-280.5573816,663.7669433,10028.31557,8220.881218,1327.962457
16-08-2030,332.4019244,1524.76334,-2090.045632,714.0803276,6,2277.345207,641.6093158,25.56137667,943.2625178,8005.276072,8739.802366,2116.701679
17-08-2030,376.4944728,0,145.1322806,2085.643614,3,3040.687099,-80.89646697,80.54342723,6692.091789,15401.31002,14110.32407,-2856.337434
18-08-2030,2487.711383,928.2718534,2193.585844,2981.029097,5,982.6380357,1459.303621,-307.4861408,2558.490404,7195.822925,10251.16057,-2755.317741
19-08-2030,228.4910621,0,668.0457948,2176.174567,2,-862.0390969,-1346.467996,498.8517483,2795.282746,9091.2672,8785.71745,-1186.500968
20-08-2030,555.6611897,185.7226834,453.9759549,2547.004545,2,-330.3964858,77.55022442,-184.5136682,150.9908543,300,2445.194467,-350.5521371
21-08-2030,474.257327,30.91427545,252.6517599,2625.956054,3,1734.802448,-338.9489913,-742.877423,2988.275782,13738.0329,17473.82287,193.3090455
22-08-2030,3800.259118,0,3063.518568,4245.643665,2,-3593.18392,1160.61308,171.44268,5737.849919,13916.41378,14911.08433,-795.6896133
23-08-2030,1688.53961,1206.627831,874.870161,3938.227496,4,-407.7006384,-178.9972499,341.8530829,150.9908543,5359.277857,2822.16493,2204.097047
24-08-2030,0,0,-114.4062506,231.2540263,1,12.37024328,507.0887582,-94.15390716,1137.543393,2317.817141,745,-428.3352123
25-08-2030,1227.788282,723.1794733,981.5432198,35054.7875,4,884.385496,2413.185915,62.94298943,1647.494759,10416.30305,6149.277284,-29781
26-08-2030,140.3472314,5601.011578,-5586.733475,5473.09054,5,-3200.048594,1795.259567,-521.7420256,2480.361595,10260.35665,9289.115394,886.7260256
